Image,DNA_Final1,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Object_Measure,DNA_Object_Measure,DNA_Object_Measure,Cyto_Object_Image,Cyto_Object_Measure,Cyto_Object_Measure,Cyto_Object_Measure
ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_Site,Metadata_Well,Metadata_Well,FileName_DNA,FileName_DsRed,FileName_GFP,FileName_Mask_DAPI,FileName_Mask_DsRed,FileName_Mask_GFP,PathName_DNA,PathName_DsRed,PathName_GFP,PathName_Mask_DAPI,PathName_Mask_DsRed,PathName_Mask_GFP,AreaShape_Area,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_Orientation,AreaShape_Solidity,Intensity_MeanIntensity_CorrDAPI,Intensity_MeanIntensity_CorrGFP,Intensity_MeanIntensity_CorrRFP,AreaShape_Area,Intensity_MeanIntensity_CorrDAPI,Intensity_MeanIntensity_CorrGFP,Intensity_MeanIntensity_CorrRFP
141,12,nan,nan,0,0,6,A04,A04,040623_1_A04_s6_w3.TIF,040623_1_A04_s6_w1.TIF,040623_1_A04_s6_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,28,33,0.9166826944058974,85.69217590791794,0.8484848484848485,0.024979017674922943,0.04182497784495354,0.014526587910950184,4734,0.005464328594394044,0.006088298164803045,0.017139382077476232
142,1,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,2112,2177,0.869081516308395,87.35147123311044,0.9701423977951309,0.018108240150657602,0.030309992311505645,0.014103171495884604,10087,0.0021062692597264942,0.0004673205281240916,0.02464575935411713
142,2,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,1680,1735,0.9368453102527032,89.92624249552517,0.968299711815562,0.016851986632707153,0.07855372875928879,0.01683526664249044,11945,0.001873603692107812,0.0005602429176993622,0.02906104480844629
142,3,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,1900,2099,0.7574098784910982,63.95713321884265,0.9051929490233445,0.020996155240992725,0.07525699433583218,0.016906090088639,23873,0.003405014847270231,0.004038573132660768,0.030357444431440075
142,4,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4376,4535,0.4428742749552279,-67.44729080942462,0.9649393605292172,0.019760366640396283,0.07037680491394217,0.010385611484568784,15648,0.0032436293549187984,0.0006749647246483669,0.02182176494683988
142,5,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4024,4177,0.7830556914929638,-28.990481918874757,0.9633708403160163,0.021174074404813146,0.0321007648316306,0.014822500687739057,10110,0.003831079867341262,0.0005508440831288048,0.037162652499093
142,6,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,7012,7842,0.5807666231119316,-47.67928053936598,0.8941596531497067,0.03560772372653685,0.05782762872920779,0.017485741120667787,13765,0.009385233146015153,0.0006457988420205803,0.028290260369633984
142,7,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,296,355,0.9878827970054554,80.95814526287481,0.8338028169014085,0.01118974600918591,0.000552376601845026,0.029935149252414705,1011,0.00795826862827118,0.0005542083746007919,0.027100327002170636
142,8,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4360,4502,0.3448480234528658,-75.16268208134217,0.9684584629053754,0.016682824923965237,0.055826909562398955,0.012950959050924067,12132,0.003429028681385851,0.0006746910126537846,0.02505850413808362
142,9,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5144,5314,0.8928916283287873,-82.5553998830316,0.9680090327436959,0.02830448287246483,0.10837606074235269,0.006932583467103541,8079,0.0028434336509855864,0.0007402696833455321,0.018888209143101953
142,10,nan,nan,0,0,7,A04,A04,040623_1_A04_s7_w3.TIF,040623_1_A04_s7_w1.TIF,040623_1_A04_s7_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4680,5527,0.7994118325586476,-53.61501659515874,0.8467523068572462,0.02043679761408693,0.04694192869561812,0.014833806623901508,16417,0.005297821475035769,0.003623153243236251,0.026299823297447924
143,1,nan,nan,0,0,8,A04,A04,040623_1_A04_s8_w3.TIF,040623_1_A04_s8_w1.TIF,040623_1_A04_s8_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,756,793,0.9375738944904962,-1.3831572487189048,0.9533417402269861,0.024339383807154776,0.1871684067275213,0.011533249766849305,11785,0.0023313243172979788,0.0008214754497529913,0.019149976833452716
143,2,nan,nan,0,0,8,A04,A04,040623_1_A04_s8_w3.TIF,040623_1_A04_s8_w1.TIF,040623_1_A04_s8_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4908,5077,0.40365027861681374,30.699410065809772,0.9667126255662793,0.016889789454451992,0.022406485851952433,0.014770666759570318,17308,0.0022965812580701193,0.0005791732802622628,0.025080351793508742
143,3,nan,nan,0,0,8,A04,A04,040623_1_A04_s8_w3.TIF,040623_1_A04_s8_w1.TIF,040623_1_A04_s8_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5900,6072,0.7343218900660238,-32.329447100201364,0.97167325428195,0.021530029598866428,0.0656993129972842,0.012925212242698624,26563,0.0030472742826055093,0.0006048682633767477,0.022477719720586493
143,4,nan,nan,0,0,8,A04,A04,040623_1_A04_s8_w3.TIF,040623_1_A04_s8_w1.TIF,040623_1_A04_s8_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4896,5042,0.28227151831523517,-38.57283459138185,0.9710432368107894,0.020197643137475435,0.025091383561289482,0.015602470298849093,16512,0.0028441678777733214,0.0005752353690967645,0.027911549898622625
143,5,nan,nan,0,0,8,A04,A04,040623_1_A04_s8_w3.TIF,040623_1_A04_s8_w1.TIF,040623_1_A04_s8_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,6348,6522,0.7134626534308145,-41.600223121827135,0.9733210671573137,0.024303421454760908,0.07214359710200871,0.014750676077364636,23919,0.0033177580521083923,0.0006628451434707533,0.022338621362016864
144,1,nan,nan,0,0,9,A04,A04,040623_1_A04_s9_w3.TIF,040623_1_A04_s9_w1.TIF,040623_1_A04_s9_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,2928,3115,0.830390194624042,73.34197279772893,0.9399678972712681,0.04967245973010824,0.12061522683242863,0.0327857564420003,935,0.019762618054679576,0.008148215278791435,0.05171453204814353
144,2,nan,nan,0,0,9,A04,A04,040623_1_A04_s9_w3.TIF,040623_1_A04_s9_w1.TIF,040623_1_A04_s9_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3096,3276,0.2780077183093409,-50.54905439812079,0.945054945054945,0.03768279695914373,0.08138230401952896,0.014810704842999794,11343,0.006271413268116648,0.0037975879609934257,0.030038638527561338
145,1,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4,4,0.0,45.0,1.0,0.021377889439463615,0.05223163217306137,0.013717859983444214,3550,0.008612626078735355,0.023159107548696264,0.01500653021247454
145,2,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,88,132,0.8228594732129686,-43.654613939892556,0.6666666666666666,0.024886290471141156,0.09718001576570365,0.015013703789848547,6453,0.005628590739899537,0.009321257376478875,0.016929158504026827
145,3,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,8,10,0.9428090415820634,-45.0,0.8,0.02394140511751175,0.053162433207035065,0.009628442116081715,3185,0.004827255058121317,0.004081508086108291,0.021638169772689064
145,4,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4240,4379,0.8144113578868015,-46.73591597246847,0.9682575930577757,0.02847482076070686,0.08675064825785168,0.016406902774667786,16309,0.0023173732545375826,0.0007311674074828625,0.02424967568260431
145,5,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4632,4796,0.691401869690977,-68.13598877117687,0.9658048373644704,0.030251619896089058,0.0870444911007566,0.018993341078800963,16397,0.004132192535957673,0.0009378442694164142,0.03473627172432952
145,6,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3664,3753,0.8668156600033384,5.562550046266978,0.9762856381561418,0.028169077005170247,0.02694039203715391,0.01792044525384571,4290,0.0049544224275313254,0.0005632662522182857,0.03332277635590882
145,7,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,1644,1701,0.8072133744036782,87.3837666487718,0.9664902998236331,0.029560796960612336,0.07426111231049397,0.021037491701515462,8387,0.003365591973507947,0.0007251050209669118,0.028578579943618183
145,8,nan,nan,0,0,10,A05,A05,040623_1_A05_s10_w3.TIF,040623_1_A05_s10_w1.TIF,040623_1_A05_s10_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,76,84,0.9221730820970142,-87.36880230020245,0.9047619047619048,0.023368498479778118,0.02493185397576202,0.009131831032308664,5612,0.004692391752365179,0.0005675293449478756,0.016703430010737586
146,1,nan,nan,0,0,11,A05,A05,040623_1_A05_s11_w3.TIF,040623_1_A05_s11_w1.TIF,040623_1_A05_s11_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,2404,2538,0.8515488948808279,76.3372791831094,0.9472025216706068,0.01386545784122318,0.06535233080152064,0.013803235066594092,3345,0.002467198300244073,0.0019470678750219464,0.02659137836177808
